CodeID	LitLen	Literal
12158	41	'BNKMENU - SMM010 - SEND MAP DATAONLY FAIL' [41]
12166	6	'BNK1ME' [6]
12166	7	'BNK1MAI' [7]
12176	1	':' [1]
12178	4	'HBNK' [4]
12180		ZEROS
12181	38	'SMM010 - SEND MAP DATAONLY ALARM FAIL.' [38]
12181	9	' EIBRESP=' [9]
12181	7	' RESP2=' [7]
12184	47	'BNKMENU - SMM010 - SEND MAP DATAONLY ALARM FAIL' [47]
12204	1	':' [1]
12206	4	'HBNK' [4]
12208		ZEROS
12209	24	'STM010 - SEND TEXT FAIL.' [24]
12209	9	' EIBRESP=' [9]
12209	7	' RESP2=' [7]
12212	33	'BNKMENU - STM010 - SEND TEXT FAIL' [33]
12222	4	'HBNK' [4]
12241	1	X'E' [1]
12242	1	X'F' [1]
12243	8	'IGZSRTCD' [8]
12251		SPACE
12253		SPACE
12255		SPACE
12257		SPACE
12259		SPACE
12261		0
12262		0
12263		0
12264		SPACE
12271		0
12273		0
12274		0
12276	9	'BNK1TFN  ' [9]
12277	1	' ' [1]
12278	6	' RESP=' [6]
12279		0
12280	7	' RESP2=' [7]
12281		0
12282	15	' ABENDING TASK.' [15]
12284	1	'Y' [1]
12285	1	'Y' [1]
12288	1	'1' [1]
12289	1	'2' [1]
12290	1	'3' [1]
12293	13	'Session Ended' [13]
12297	1	' ' [1]
12298	1	''' [1]
12299	1	'_' [1]
12300	1	'ö' [1]
12301	1	'=' [1]
12302	1	'W' [1]
12303	1	'X' [1]
12304	1	'h' [1]
12305	1	'"' [1]
12306	1	'%' [1]
12307	1	'>' [1]
12308	1	',' [1]
12309	1	'1' [1]
12310	1	'2' [1]
12311	1	'3' [1]
12312	1	'4' [1]
12313	1	'5' [1]
12314	1	'6' [1]
12315	1	'7' [1]
12316	1	'8' [1]
12317	1	'9' [1]
12318	1	':' [1]
12319	1	'#' [1]
12320	1	'§' [1]
12321	1	'A' [1]
12322	1	'B' [1]
12323	1	'C' [1]
12324	1	'D' [1]
12325	1	'E' [1]
12326	1	'F' [1]
12327	1	'G' [1]
12328	1	'H' [1]
12329	1	'I' [1]
12330	1	'Ä' [1]
12331	1	'.' [1]
12332	1	'<' [1]
12361		0
12362		0
12363		0
12364		0
12396	1	'.' [1]
12398	1	'.' [1]
12406	8	'ABNDPROC' [8]
12412	7	'BNK1TFN' [7]
12415		TRUE
12416		ZERO
12417		LOW-VALUE
12418		TRUE
12423	4	'OMEN' [4]
12433		LOW-VALUES
12434	20	'Invalid key pressed.' [20]
12435		TRUE
12438	4	'OTFN' [4]
12438		29
12448	1	':' [1]
12450	4	'HBNK' [4]
12452		ZEROS
12453	33	'A010 - RETURN TRANSID(OCCS) FAIL.' [33]
12453	9	' EIBRESP=' [9]
12453	7	' RESP2=' [7]
12456	42	'BNK1TFN - A010 - RETURN TRANSID(OCCS) FAIL' [42]
12470		TRUE
12476	6	'BNK1TF' [6]
12476	7	'BNK1TFM' [7]
12486	1	':' [1]
12488	4	'HBNK' [4]
12490		ZEROS
12491	25	'RM010 - RECEIVE MAP FAIL.' [25]
12491	9	' EIBRESP=' [9]
12491	7	' RESP2=' [7]
12494	35	'BNK1TFN - RM010 - RECEIVE MAP FAIL ' [35]
12504		NUMERIC
12505	32	'Please enter a FROM account no  ' [32]
12506	1	'N' [1]
12510		NUMERIC
12511	32	'Please enter a TO account no    ' [32]
12512	1	'N' [1]
12516	42	'The FROM & TO account should be different ' [42]
12517	1	'N' [1]
12520	8	'00000000' [8]
12521	42	'Account no 00000000 is not valid          ' [42]
12522	1	'N' [1]
12533	1	'N' [1]
12535	6	'XFRFUN' [6]
12545	1	':' [1]
12547	4	'HBNK' [4]
12549		ZEROS
12550	26	'GCD010 - LINK XFRFUN FAIL.' [26]
12550	9	' EIBRESP=' [9]
12550	7	' RESP2=' [7]
12553	42	'BNK1TFN - GCD010 - LINK XFRFUN  FAIL      ' [42]
12562		ZERO
12563		ZERO
12564		ZERO
12565		ZERO
12570	1	'N' [1]
12571	1	'N' [1]
12573	1	'1' [1]
12574		SPACES
12575	39	'Sorry the FROM ACCOUNT no was not found' [39]
12575	24	'. Transfer not applied. ' [24]
12577	1	'2' [1]
12578		SPACES
12579	37	'Sorry the TO ACCOUNT no was not found' [37]
12579	24	'. Transfer not applied. ' [24]
12581	1	'3' [1]
12582		SPACES
12583	43	'Sorry but the transfer could not be applied' [43]
12583	28	' due to an unexpected error.' [28]
12584	1	'4' [1]
12585		SPACES
12586	42	'Please supply an amount greater than zero.' [42]
12589		SPACES
12590	43	'Sorry but the transfer could not be applied' [43]
12590	17	' due to an error.' [17]
12594	1	'Y' [1]
12595		SPACES
12596	43	'Sorry but the transfer could not be applied' [43]
12596	29	' unable to determine success.' [29]
12600		SPACES
12601	43	'Transfer successfully applied.             ' [43]
12620	6	'BNK1TF' [6]
12620	7	'BNK1TFM' [7]
12630	1	':' [1]
12632	4	'HBNK' [4]
12634		ZEROS
12635	28	'SM010 - SEND MAP ERASE FAIL.' [28]
12635	9	' EIBRESP=' [9]
12635	7	' RESP2=' [7]
12638	38	'BNK1TFN - SM010 - SEND MAP ERASE FAIL ' [38]
12646	6	'BNK1TF' [6]
12646	7	'BNK1TFM' [7]
12656	1	':' [1]
12658	4	'HBNK' [4]
12660		ZEROS
12661	31	'SM010 - SEND MAP DATAONLY FAIL.' [31]
12661	9	' EIBRESP=' [9]
12661	7	' RESP2=' [7]
12664	41	'BNK1TFN - SM010 - SEND MAP DATAONLY FAIL ' [41]
12672	6	'BNK1TF' [6]
12672	7	'BNK1TFM' [7]
12682	1	':' [1]
12684	4	'HBNK' [4]
12686		ZEROS
12687	37	'SM010 - SEND MAP DATAONLY ALARM FAIL.' [37]
12687	9	' EIBRESP=' [9]
12687	7	' RESP2=' [7]
12690	47	'BNK1TFN - SM010 - SEND MAP DATAONLY ALARM FAIL ' [47]
12710	1	':' [1]
12712	4	'HBNK' [4]
12714		ZEROS
12715	24	'STM010 - SEND TEXT FAIL.' [24]
12715	9	' EIBRESP=' [9]
12715	7	' RESP2=' [7]
12718	33	'BNK1TFN - STM010 - SEND TEXT FAIL' [33]
12728	4	'HBNK' [4]
12733		ZERO
12734	35	'The Amount entered must be numeric.' [35]
12735	1	'N' [1]
12736		-1
12739		1
12739		NUMERIC
12740		1
12741		0
12742		SPACES
12743	32	'Please supply a positive amount.' [32]
12744	1	'N' [1]
12745		-1
12748	1	'Y' [1]
12751		ZERO
12752		1
12752		SPACES
12754	35	'The Amount entered must be numeric.' [35]
12755	1	'N' [1]
12756		-1
12760		ZERO
12761		SPACES
12762		1
12765		SPACES
12766		1
12769		ZERO
12770		1
12771		SPACES
12773		ZERO
12774		1
12774	1	'0' [1]
12774	1	'1' [1]
12774	1	'2' [1]
12774	1	'3' [1]
12774	1	'4' [1]
12774	1	'5' [1]
12774	1	'6' [1]
12774	1	'7' [1]
12774	1	'8' [1]
12774	1	'9' [1]
12774	1	'.' [1]
12774	1	' ' [1]
12774	1	'-' [1]
12775		0
12776		SPACES
12777	32	'Please supply a positive amount.' [32]
12778	1	'N' [1]
12779		-1
12782		0
12783		SPACES
12784	47	'Please supply a numeric amount without embedded' [47]
12784	9	'  spaces.' [9]
12785	1	'N' [1]
12786		-1
12790		SPACES
12791	31	'Please supply a numeric amount.' [31]
12792	1	'N' [1]
12793		-1
12796		ZERO
12797		1
12797	1	'.' [1]
12798		1
12799		SPACES
12800	38	'Use one decimal point for amount only.' [38]
12801	1	'N' [1]
12802		-1
12805		1
12806		ZERO
12807		1
12807	1	'.' [1]
12808		2
12809		ZERO
12810		1
12810	1	'.' [1]
12811		2
12812	1	'0' [1]
12812	1	'1' [1]
12812	1	'2' [1]
12812	1	'3' [1]
12812	1	'4' [1]
12812	1	'5' [1]
12812	1	'6' [1]
12812	1	'7' [1]
12812	1	'8' [1]
12812	1	'9' [1]
12812	1	'.' [1]
12813		2
12814		SPACES
12815	44	'Only up to two decimal places are supported.' [44]
12816	1	'N' [1]
12817		-1
12822		1
12823		ZERO
12824		SPACES
12825	32	'Please supply a non-zero amount.' [32]
12826	1	'N' [1]
12827		-1
12830		SPACES
12831	1	'Y' [1]
